"Year","Location Description","Data Source","Topic Description","Measure Description","Response","Data Value Type","Data Value","Low Confidence Limit","High Confidence Limit","Sample Size","Gender","Age","Race","Education"
"2014","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","47.3","45.1","49.5","3334","Male","All Ages","All Races","All Grades"
"2014","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","58.4","56.6","60.2","4860","Female","All Ages","All Races","All Grades"
"2013","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","23.7","22.4","25.0","8133","Overall","All Ages","All Races","All Grades"
"2013","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","25.8","23.8","27.8","3230","Male","All Ages","All Races","All Grades"
"2013","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","21.7","20.0","23.4","4903","Female","All Ages","All Races","All Grades"
"2013","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","24.5","23.4","25.6","8133","Overall","All Ages","All Races","All Grades"
"2013","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","27.6","25.8","29.4","3230","Male","All Ages","All Races","All Grades"
"2013","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","21.6","20.2","23.0","4903","Female","All Ages","All Races","All Grades"
"2013","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","51.8","50.4","53.2","8133","Overall","All Ages","All Races","All Grades"
"2013","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","46.6","44.4","48.8","3230","Male","All Ages","All Races","All Grades"
"2013","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","56.7","54.9","58.5","4903","Female","All Ages","All Races","All Grades"
"2012","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","23.3","22.0","24.6","7948","Overall","All Ages","All Races","All Grades"
"2012","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","24.4","22.4","26.4","3206","Male","All Ages","All Races","All Grades"
"2012","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","22.2","20.6","23.8","4742","Female","All Ages","All Races","All Grades"
"2012","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","24.4","23.2","25.6","7948","Overall","All Ages","All Races","All Grades"
"2012","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","29.6","27.7","31.5","3206","Male","All Ages","All Races","All Grades"
"2012","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","19.4","18.0","20.8","4742","Female","All Ages","All Races","All Grades"
"2012","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","52.4","50.9","53.9","7948","Overall","All Ages","All Races","All Grades"
"2012","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","46.0","43.7","48.3","3206","Male","All Ages","All Races","All Grades"
"2012","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","58.4","56.6","60.2","4742","Female","All Ages","All Races","All Grades"
"2011","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","26.1","24.7","27.5","8508","Overall","All Ages","All Races","All Grades"
"2011","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","28.1","25.8","30.4","3163","Male","All Ages","All Races","All Grades"
"2011","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","24.3","22.6","26.0","5345","Female","All Ages","All Races","All Grades"
"2011","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","24.7","23.5","25.9","8508","Overall","All Ages","All Races","All Grades"
"2011","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","28.8","26.8","30.8","3163","Male","All Ages","All Races","All Grades"
"2011","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","20.9","19.5","22.3","5345","Female","All Ages","All Races","All Grades"
"2011","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","49.2","47.7","50.7","8508","Overall","All Ages","All Races","All Grades"
"2011","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","43.2","40.8","45.6","3163","Male","All Ages","All Races","All Grades"
"2011","Oklahoma","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","54.9","53.1","56.7","5345","Female","All Ages","All Races","All Grades"
"2015","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","17.1","15.7","18.5","5119","Overall","All Ages","All Races","All Grades"
"2015","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","17.9","15.8","20.0","2264","Male","All Ages","All Races","All Grades"
"2015","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.3","14.4","18.2","2855","Female","All Ages","All Races","All Grades"
"2015","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","27.0","25.5","28.5","5119","Overall","All Ages","All Races","All Grades"
"2015","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","30.7","28.4","33.0","2264","Male","All Ages","All Races","All Grades"
"2015","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","23.4","21.5","25.3","2855","Female","All Ages","All Races","All Grades"
"2015","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","55.9","54.1","57.7","5119","Overall","All Ages","All Races","All Grades"
"2015","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","51.4","48.8","54.0","2264","Male","All Ages","All Races","All Grades"
"2015","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","60.3","58.0","62.6","2855","Female","All Ages","All Races","All Grades"
"2014","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","17.0","15.5","18.5","4968","Overall","All Ages","All Races","All Grades"
"2014","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","18.2","16.1","20.3","2111","Male","All Ages","All Races","All Grades"
"2014","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","15.8","13.8","17.8","2857","Female","All Ages","All Races","All Grades"
"2014","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","27.1","25.6","28.6","4968","Overall","All Ages","All Races","All Grades"
"2014","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","29.6","27.2","32.0","2111","Male","All Ages","All Races","All Grades"
"2014","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","24.7","22.7","26.7","2857","Female","All Ages","All Races","All Grades"
"2014","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","55.9","54.1","57.7","4968","Overall","All Ages","All Races","All Grades"
"2014","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","52.2","49.5","54.9","2111","Male","All Ages","All Races","All Grades"
"2014","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","59.5","57.1","61.9","2857","Female","All Ages","All Races","All Grades"
"2013","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","17.3","15.9","18.7","5784","Overall","All Ages","All Races","All Grades"
"2013","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","18.7","16.6","20.8","2495","Male","All Ages","All Races","All Grades"
"2013","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.0","14.1","17.9","3289","Female","All Ages","All Races","All Grades"
"2013","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","27.3","25.8","28.8","5784","Overall","All Ages","All Races","All Grades"
"2013","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","29.7","27.5","31.9","2495","Male","All Ages","All Races","All Grades"
"2013","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.0","23.1","26.9","3289","Female","All Ages","All Races","All Grades"
"2013","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","55.4","53.7","57.1","5784","Overall","All Ages","All Races","All Grades"
"2013","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","51.6","49.1","54.1","2495","Male","All Ages","All Races","All Grades"
"2013","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","59.0","56.7","61.3","3289","Female","All Ages","All Races","All Grades"
"2012","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","17.9","16.4","19.4","5170","Overall","All Ages","All Races","All Grades"
"2012","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","18.7","16.4","21.0","2085","Male","All Ages","All Races","All Grades"
"2012","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","17.1","15.2","19.0","3085","Female","All Ages","All Races","All Grades"
"2012","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","27.8","26.2","29.4","5170","Overall","All Ages","All Races","All Grades"
"2012","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","31.5","29.0","34.0","2085","Male","All Ages","All Races","All Grades"
"2012","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","24.1","22.3","25.9","3085","Female","All Ages","All Races","All Grades"
"2012","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","54.4","52.6","56.2","5170","Overall","All Ages","All Races","All Grades"
"2012","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","49.8","46.9","52.7","2085","Male","All Ages","All Races","All Grades"
"2012","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","58.8","56.5","61.1","3085","Female","All Ages","All Races","All Grades"
"2011","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","19.7","18.2","21.2","6217","Overall","All Ages","All Races","All Grades"
"2011","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","21.1","18.8","23.4","2563","Male","All Ages","All Races","All Grades"
"2011","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","18.4","16.6","20.2","3654","Female","All Ages","All Races","All Grades"
"2011","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","27.5","26.0","29.0","6217","Overall","All Ages","All Races","All Grades"
"2011","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","30.0","27.6","32.4","2563","Male","All Ages","All Races","All Grades"
"2011","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.0","23.3","26.7","3654","Female","All Ages","All Races","All Grades"
"2011","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","52.8","51.1","54.5","6217","Overall","All Ages","All Races","All Grades"
"2011","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","48.9","46.2","51.6","2563","Male","All Ages","All Races","All Grades"
"2011","Oregon","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","56.6","54.5","58.7","3654","Female","All Ages","All Races","All Grades"
"2015","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","18.1","16.7","19.5","5531","Overall","All Ages","All Races","All Grades"
"2015","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","19.8","17.6","22.0","2434","Male","All Ages","All Races","All Grades"
"2015","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.6","14.8","18.4","3097","Female","All Ages","All Races","All Grades"
"2015","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","26.0","24.5","27.5","5531","Overall","All Ages","All Races","All Grades"
"2015","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","28.1","25.8","30.4","2434","Male","All Ages","All Races","All Grades"
"2015","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","24.0","22.0","26.0","3097","Female","All Ages","All Races","All Grades"
"2015","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","55.9","54.1","57.7","5531","Overall","All Ages","All Races","All Grades"
"2015","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","52.1","49.5","54.7","2434","Male","All Ages","All Races","All Grades"
"2015","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","59.5","57.1","61.9","3097","Female","All Ages","All Races","All Grades"
"2014","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","19.9","18.8","21.0","10489","Overall","All Ages","All Races","All Grades"
"2014","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","21.0","19.2","22.8","4301","Male","All Ages","All Races","All Grades"
"2014","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","18.9","17.5","20.3","6188","Female","All Ages","All Races","All Grades"
"2014","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","24.8","23.7","25.9","10489","Overall","All Ages","All Races","All Grades"
"2014","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","27.4","25.7","29.1","4301","Male","All Ages","All Races","All Grades"
"2014","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","22.3","20.9","23.7","6188","Female","All Ages","All Races","All Grades"
"2014","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","55.3","53.9","56.7","10489","Overall","All Ages","All Races","All Grades"
"2014","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","51.5","49.5","53.5","4301","Male","All Ages","All Races","All Grades"
"2014","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","58.8","57.0","60.6","6188","Female","All Ages","All Races","All Grades"
"2013","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","21.0","19.9","22.1","11109","Overall","All Ages","All Races","All Grades"
"2013","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","23.5","21.9","25.1","4670","Male","All Ages","All Races","All Grades"
"2013","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","18.6","17.2","20.0","6439","Female","All Ages","All Races","All Grades"
"2013","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","26.0","24.9","27.1","11109","Overall","All Ages","All Races","All Grades"
"2013","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","29.5","27.9","31.1","4670","Male","All Ages","All Races","All Grades"
"2013","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","22.7","21.3","24.1","6439","Female","All Ages","All Races","All Grades"
"2013","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","53.1","51.8","54.4","11109","Overall","All Ages","All Races","All Grades"
"2013","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","47.0","45.1","48.9","4670","Male","All Ages","All Races","All Grades"
"2013","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","58.7","57.0","60.4","6439","Female","All Ages","All Races","All Grades"
"2012","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","21.4","20.5","22.3","19621","Overall","All Ages","All Races","All Grades"
"2012","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","23.2","21.7","24.7","8140","Male","All Ages","All Races","All Grades"
"2012","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","19.7","18.5","20.9","11481","Female","All Ages","All Races","All Grades"
"2012","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.5","24.6","26.4","19621","Overall","All Ages","All Races","All Grades"
"2012","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","29.3","27.9","30.7","8140","Male","All Ages","All Races","All Grades"
"2012","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","22.0","20.9","23.1","11481","Female","All Ages","All Races","All Grades"
"2012","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","53.2","52.1","54.3","19621","Overall","All Ages","All Races","All Grades"
"2012","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","47.5","45.9","49.1","8140","Male","All Ages","All Races","All Grades"
"2012","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","58.4","57.0","59.8","11481","Female","All Ages","All Races","All Grades"
"2011","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","22.4","21.3","23.5","11428","Overall","All Ages","All Races","All Grades"
"2011","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","23.5","21.7","25.3","4578","Male","All Ages","All Races","All Grades"
"2011","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","21.5","20.0","23.0","6850","Female","All Ages","All Races","All Grades"
"2011","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.4","24.3","26.5","11428","Overall","All Ages","All Races","All Grades"
"2011","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","29.3","27.5","31.1","4578","Male","All Ages","All Races","All Grades"
"2011","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","21.8","20.4","23.2","6850","Female","All Ages","All Races","All Grades"
"2011","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","52.2","50.9","53.5","11428","Overall","All Ages","All Races","All Grades"
"2011","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","47.2","45.1","49.3","4578","Male","All Ages","All Races","All Grades"
"2011","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","56.8","55.1","58.5","6850","Female","All Ages","All Races","All Grades"
"2015","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","10.7","9.6","11.8","5331","Overall","All Ages","All Races","All Grades"
"2015","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","14.6","12.6","16.6","1934","Male","All Ages","All Races","All Grades"
"2015","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","7.4","6.2","8.6","3397","Female","All Ages","All Races","All Grades"
"2015","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","16.6","15.4","17.8","5331","Overall","All Ages","All Races","All Grades"
"2015","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","23.7","21.5","25.9","1934","Male","All Ages","All Races","All Grades"
"2015","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","10.5","9.4","11.6","3397","Female","All Ages","All Races","All Grades"
"2015","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","72.6","71.1","74.1","5331","Overall","All Ages","All Races","All Grades"
"2015","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","61.7","59.1","64.3","1934","Male","All Ages","All Races","All Grades"
"2015","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","82.1","80.6","83.6","3397","Female","All Ages","All Races","All Grades"
"2014","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","11.3","10.2","12.4","5907","Overall","All Ages","All Races","All Grades"
"2014","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.4","14.4","18.4","2121","Male","All Ages","All Races","All Grades"
"2014","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","6.8","5.8","7.8","3786","Female","All Ages","All Races","All Grades"
"2014","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","18.2","17.0","19.4","5907","Overall","All Ages","All Races","All Grades"
"2014","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.7","23.5","27.9","2121","Male","All Ages","All Races","All Grades"
"2014","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","11.6","10.4","12.8","3786","Female","All Ages","All Races","All Grades"
"2014","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","70.5","69.0","72.0","5907","Overall","All Ages","All Races","All Grades"
"2014","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","57.9","55.3","60.5","2121","Male","All Ages","All Races","All Grades"
"2014","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","81.5","80.0","83.0","3786","Female","All Ages","All Races","All Grades"
"2013","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","10.8","9.7","11.9","5966","Overall","All Ages","All Races","All Grades"
"2013","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","15.5","13.4","17.6","2161","Male","All Ages","All Races","All Grades"
"2013","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","6.7","5.6","7.8","3805","Female","All Ages","All Races","All Grades"
"2013","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","19.0","17.7","20.3","5966","Overall","All Ages","All Races","All Grades"
"2013","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.8","23.6","28.0","2161","Male","All Ages","All Races","All Grades"
"2013","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","13.1","11.8","14.4","3805","Female","All Ages","All Races","All Grades"
"2013","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","70.2","68.7","71.7","5966","Overall","All Ages","All Races","All Grades"
"2013","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","58.7","56.1","61.3","2161","Male","All Ages","All Races","All Grades"
"2013","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","80.3","78.7","81.9","3805","Female","All Ages","All Races","All Grades"
"2012","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","12.6","11.5","13.7","6282","Overall","All Ages","All Races","All Grades"
"2012","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.6","14.7","18.5","2318","Male","All Ages","All Races","All Grades"
"2012","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","9.2","8.0","10.4","3964","Female","All Ages","All Races","All Grades"
"2012","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","19.8","18.7","20.9","6282","Overall","All Ages","All Races","All Grades"
"2012","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","27.0","25.0","29.0","2318","Male","All Ages","All Races","All Grades"
"2012","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","13.4","12.2","14.6","3964","Female","All Ages","All Races","All Grades"
"2012","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","67.6","66.2","69.0","6282","Overall","All Ages","All Races","All Grades"
"2012","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","56.5","54.2","58.8","2318","Male","All Ages","All Races","All Grades"
"2012","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","77.4","75.8","79.0","3964","Female","All Ages","All Races","All Grades"
"2011","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","14.8","13.6","16.0","6607","Overall","All Ages","All Races","All Grades"
"2011","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","20.8","18.7","22.9","2427","Male","All Ages","All Races","All Grades"
"2011","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","9.4","8.2","10.6","4180","Female","All Ages","All Races","All Grades"
"2011","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","18.8","17.7","19.9","6607","Overall","All Ages","All Races","All Grades"
"2011","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.0","23.1","26.9","2427","Male","All Ages","All Races","All Grades"
"2011","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","13.4","12.2","14.6","4180","Female","All Ages","All Races","All Grades"
"2011","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","66.4","65.0","67.8","6607","Overall","All Ages","All Races","All Grades"
"2011","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","54.2","51.8","56.6","2427","Male","All Ages","All Races","All Grades"
"2011","Puerto Rico","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","77.2","75.6","78.8","4180","Female","All Ages","All Races","All Grades"
"2015","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","15.5","14.0","17.0","5919","Overall","All Ages","All Races","All Grades"
"2015","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","18.5","16.0","21.0","2447","Male","All Ages","All Races","All Grades"
"2015","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","12.8","11.1","14.5","3472","Female","All Ages","All Races","All Grades"
"2015","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","27.9","26.3","29.5","5919","Overall","All Ages","All Races","All Grades"
"2015","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","30.6","28.0","33.2","2447","Male","All Ages","All Races","All Grades"
"2015","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.5","23.5","27.5","3472","Female","All Ages","All Races","All Grades"
"2015","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","56.6","54.7","58.5","5919","Overall","All Ages","All Races","All Grades"
"2015","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","51.0","48.0","54.0","2447","Male","All Ages","All Races","All Grades"
"2015","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","61.7","59.4","64.0","3472","Female","All Ages","All Races","All Grades"
"2014","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.3","14.8","17.8","6097","Overall","All Ages","All Races","All Grades"
"2014","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","18.8","16.4","21.2","2416","Male","All Ages","All Races","All Grades"
"2014","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","13.9","12.2","15.6","3681","Female","All Ages","All Races","All Grades"
"2014","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","27.7","26.2","29.2","6097","Overall","All Ages","All Races","All Grades"
